日期,標題,網址,內容
"2014-08-30 21:39:50","綠黨12參選人亮相 要選民「挺好的」",http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8904811.shtml,"【聯合報╱記者李昭安╱即時報導】 2014.08.30 09:30 pm 「九合一選戰，綠黨絕不缺席！」九合一選舉後天起辦理候選人登記，綠黨今召集全台12位參選人，共同簽署「政治代理人公約」，承諾若能當選，公費助理名額將保留三分之二給公民團體推薦、薪水三分之一由政黨統籌支用、問政資料公開上網。 綠黨參選人並提出共同政見，包括廢除核四、核電歸零、開放議會、選制改革、多元成家、友善校園、推動簽署兩岸人權協議等。 綠黨共同召集人李根政說，過去台灣選民一直「含淚投票」給國民黨、民進黨兩政黨中「爛得沒那麼徹底的」，讓兩黨候選人有機會「擺爛到底」。綠黨今年選舉主打「挺好的」，希望選民支持綠黨參選人，改變政治現況。 李根政說，綠黨1996年創黨至今，都未突破議員當選門檻，但綠黨年輕夥伴長期默默耕耘，積極拜會公民團體、連結社會議題，希望投身促成改變。 綠黨十二位參選人包括：桃園市長參選人呂東杰、澎湖縣議員參選人傅靜凡、基隆市議員參選人張明麗、新北市議員參選人王鐘銘、楊木萬、桃園市議員參選人湯琳翔、王浩宇、羅岳峰、新竹市議員參選人楊志翔、新竹縣議員參選人周江杰、高雄市議員參選人梁益誌、台北市里長參選人張安東。"
"2014-08-31 10:40:28","綠黨推12位參選人 挑戰藍綠2顆爛蘋果",http://www.stormmediagroup.com/opencms/news/detail/d5030725-3036-11e4-94ac-ef2804cba5a1/?uuid=d5030725-3036-11e4-94ac-ef2804cba5a1,"綠黨於30日下午舉行2014參選說明記者會，公佈由全台及離島共12位擬參選人名單，綠黨表示，台灣人民不應再受制於國、民2大黨，要「挺好的」，並於會中共同發表「代理人公約」，確立公職人員僅為選民的代理人，當選人的部分助理由公民團體推派、部分薪資由政黨統籌支用。   本次公佈的12位擬參選人名單為:桃園市長呂東杰、澎湖縣議員傅靜凡、基隆市議員張明麗、新北市議員王鐘銘、楊木萬、桃園市議員湯琳翔、王浩宇、羅岳峰、新竹市議員楊志翔、新竹縣議員周江杰、高雄市議員梁益誌、台北市里長張安東。   1996創黨 尚未突破議員門檻   綠黨共同召集人李根政表示，台灣綠黨從1996年創黨到現在，尚未突破議員當選的門檻，但有許多長期默默耕耘的年輕夥伴，積極拜會公民團體，連結廣大社會，他們沒有國民黨、民進黨2大黨的政治勢力，唯一能夠跟大家確保的是，他們過去的努力，以及與公民社會的聯結。   綠黨本次的競選口號為「挺好的！」李根政說，台灣選民為了讓自己的選票發揮影響力，一直以來都在含淚投給2個政黨中爛的沒那麼徹底的，讓2大黨候選人有機會永遠擺爛到底，綠黨的出線，讓民眾有機會挺好的候選人。   桃園市議員擬參選人王浩宇說，在民間處理鄉民們的問題，看到馬路破洞了，可以今天補一個，但明天整條馬路又被挖翻了，因為背後有人在包庇，所以不應只選綠的、藍的，要挺好的！   新竹縣議員周江杰說，在新竹縣水源街發現被挖了隕石大小的坑洞，處理過程中，選區的縣議員沒有一個人現身關心，他認為，只有透過親自參政才能打破這樣的政治結構。   陳尚志:民選公職形同「惡僕在欺主」   最後，綠黨的12位擬參選人共同簽署「綠黨政治代理人公約」，出席的中正大學政治系助理教授陳尚志表示，以往民選公職一旦當選成了新的統治階層，領高額助理費用、享受政治獻金，大家都不知道他們在幹嘛，形成「主人在挑公僕，惡僕在欺主」的情況，政治代理人公約則確立候選人與選民的關係。   陳尚志補充代理人公約的內容，第一，公職人員僅是選民的代理人；第二，要遵守綠黨憲章的宗旨；第三，競選經費公開透明，所有募款所得金額都要用於競選活動；第四，資訊公開與課責，問政記錄要在網上公開，跟選民、公民團體溝通；第五，當選的資源分配重新調整，當選人3分之2的助理由公民團體推派，當選人薪資的3分之1由政黨統籌支用。"
"2014-08-31 06:09:48","「洪崇晏禁入」 華山臨時拒租綠黨",http://news.ltn.com.tw/news/politics/paper/809204,"〔記者陳彥廷、楊明怡／台北報導〕台灣綠黨原訂昨於台北市華山文創園區內的「台北紅館」舉行參選說明暨記者會，卻臨時遭拒租而緊急更動場地。綠黨指出，台北紅館臨時致電要求，積極參與社運的綠黨青年黨部成員洪崇晏不得登台、甚至不得出現，否則取消租借。對此，洪表示錯愕，也擔心將造成寒蟬效應，並批評︰「這是非常惡劣的做法！非常荒謬！」 負責華山文創園區經營的台灣文創發展公司董事長王榮文，則以「二房東」和「房客」比喻他和「台北紅館」的關係。他表示，對於相關細節並不清楚，但原則上，華山文創園區只做跟文化創意產業有關的活動，純粹政治活動「是不歡迎的」。對於台北紅館收了訂金又反悔的做法，他認為，當初「台北市文化藝術促進協會」承租台北紅館，按規定不能舉辦這樣的活動，「我們會跟他檢討」。 積極參與社運的洪崇晏，在反苗栗大埔拆遷、反媒體壟斷，一直到今年的太陽花學運都有他的身影。四一一路過中正一分局事件，洪被指控為首謀並遭移送偵辦。 綠黨指出，本月七日前往台北紅館首次場勘時，就確認該場館可供政黨活動使用，後續遞送申請書、交付訂金等多次往返皆未隱瞞任何活動細節；二十八日卻遭台北紅館通知不能提供政治活動使用，要求改名，二十九日再被告知洪崇晏不得出席活動，當綠黨希望再協商，對方就突然片面決定拒租場地。 洪崇晏說，對於這種愚蠢的場地管理政策並不擔心，因事發後，綠黨與他都收到許多咖啡廳表達歡迎他們的訊息，但他擔心此事造成寒蟬效應。 綠黨昨也改至台大校友會館召開記者會，年底九合一選舉，綠黨推出桃園市長參選人呂東傑，以及傅靜凡、張明麗、王鍾銘、楊木萬、湯琳翔、王浩宇、羅岳峰、楊志翔、周江杰、梁益誌等十名直轄市及縣市議員參選人，還有里長參選人張安東等共十二人。"
"2014-09-05 22:39:45","促修公投法 島國前進今晚從桃園出發",http://news.ltn.com.tw/news/politics/breakingnews/1099430,"〔記者李容萍／桃園報導〕當政客背棄人民，我們能有什麼武器？「島國前進Taiwan March」為修正公投法全台巡迴宣導的首發場活動，今晚從桃園出發！ 整場活動聚焦島國前進要員陳為廷、林飛帆和群眾面對面解釋為什麼要廢除公投法「50％投票率門檻」連署，兩人表示，因為核四、美牛、ECFA等這些與每個人息息相關的政策，都能透過「公民投票」保障人民權益，可是《公民投票法》的重重限制，剝奪了人民的決定權，面對藐視民意、為所欲為的政客，只有修改公投法，才能奪回人民作主的權利！ 針對中國人大常委會公布香港特首普選政改方案，提名仍由北京官方推派，引發抗議，陳為廷、林飛帆也邀請與會民眾共同支持港人目前在香港所發起的所有抗爭行動，「無論如何，要支持香港的朋友們」。 會中，包括桃園在地聯盟、中央大學小蜜蜂等在地公民團體演講，由於活動選在中壢夜間最熱鬧的新明夜市旁舉行，臉書「我是中壢人」團長之一王浩宇等人也呼朋引伴到夜市紛紛寫下連署書支持下修公投法，希望破除「鳥籠」公投！ 活動發起人之一林亮君表示，島國前進過去活動以地區性為主，這次則會走遍全台所有縣市，包含離島地區進行全台巡迴宣導活動，希望募集100萬份的連署書，修正公投法，落實人民當家。 除了首場在桃園，巡迴活動一路往南走，6日晚上6點30分新竹場從新竹火車站前廣場集合掃街，7日下午3點苗栗場從頭份黃昏市場集合掃街。"
"2014-09-05 08:39:45","〈北部〉許睿智登記選桃園市長 籲查劉邦友案",http://news.ltn.com.tw/news/local/paper/810609,"〔記者謝武雄／桃園報導〕昨天是市長、市議員選舉登記第四天，只六人登記，前縣長許新枝的弟弟、七十七歲的許睿智以無黨籍身分登記參選市長，訴求「全面調查前縣長劉邦友枉死案」。 此外，六十三歲的陳瑞東沒準備二百萬元保證金，無法辦理市長登記，他主張憲法保障人民參選權利，揚言要向中選會申訴。 前天已登記的綠黨市議員提名人王浩宇將動保「TNVR」放入政見，選委會以「選民看不懂」婉拒刊登，改為TNVR（誘捕、結紮、疫苗、放養）後准納入。 昨天登記名單，市長：許睿智（無黨籍，以下簡稱無）。市議員：桃園區：王信涵（無）、羅岳峰（綠黨）。八德區：賴維哲（無）。平鎮區：黃國華（台灣建國黨）。觀音區：廖薛文（無）。"
"2014-09-05 06:39:26","前縣長弟許睿智 參選桃市長",http://www.chinatimes.com/newspapers/20140905000430-260107,"2014年09月05日 04:10 中國時報 蔡依珍／桃園報導  \r      \r           \r             77歲的許睿智4日在結束前15分鐘登記參選首屆桃園市長，喊出「反台獨、反黨產徵收、為劉邦友枉死重啟調查」。（蔡依珍攝）\r           \r             \r               \r               \r               \r             \r          桃園5合1選舉登記第四天創新低，只有5人登記參選市議員，但桃園市長選情相對熱鬧，前縣長許新枝的弟弟許睿智，在結束前15分鐘以無黨籍身分登記參選，另位陳姓男子則因繳不出200萬保證金悻悻然離去。選委會呼籲今天是最後一天登記日，有意參選者要把握時間。 相較前3天分別有20、65和14人登記參選桃園市長或市議員，昨只有6人完成登記。下午約5點15分時，走進一位白髮蒼蒼的老翁，開口就是：「我要參選桃園市長」，正當大家都在孤疑「他是誰？」時，選委會4組組長許榮卯認出他正是前縣長許新枝的弟弟許睿智，驚訝道：「叔公，哩那欸來（你怎麼會來）？」  OneAD InRead 廣告插入點  if (typeof(ONEAD) !== \undefined\){ONEAD.cmd = ONEAD.cmd || [];ONEAD.cmd.push(function(){ONEAD_slot('div-inread-ad', 'inread');});}  77歲許睿智喊出「反台獨、反黨產徵收、為劉邦友枉死重啟調查」口號，當場開出200萬，以無黨籍身分完成登記，他表示明天在桃園市召開參選說明會。 昨天下午3時，另有名家住平鎮市的63歲陳姓男子有意角逐桃園市長，卻在聽聞要繳交200萬保證金時迸出：「我怎麼繳得起，憲法不是保障人民參選權利嗎？」一度與選委會人員僵持不下，最後會務員搬出《選罷法》第33條規定，沒錢不能受理，陳男表示將赴中選會陳情就悻悻然離去。 2年前立委選舉超越新黨成為第5大黨的「綠黨」，首度推舉人選角逐首屆桃園市長和市議員寶座，3名7年級生羅岳峰、王浩宇和湯琳翔，分別在公益基金會和網路新媒體經營多年，昨一同赴選委會登記參選桃園、中壢和平鎮區的市議員，呼籲桃園人「挺好的」改變桃園，桃園市長參選人呂東杰將於今日登記參選。 其中「我是中壢人」團長王浩宇因為政見出現「TNVR」簡寫被以「多數選民看不懂」要求刪除，他不滿表示台北市議員高嘉瑜就曾將TNR列入公報且順利當選，質疑遭刁難，最後協議加上「誘捕、結紮、疫苗、放回」翻譯後保留。 今天是選舉登記最後1天，包括現任桃園市長蘇家明、中壢市長魯明哲等欲轉換跑道的鄉鎮市長，還有副議長李曉鐘等人將赴選委會登記參選市議員，預計將掀起另一波登記潮，選委會也呼籲有意參選者要把握時間。"
"2014-09-05 03:49:54","桃園／前縣長弟弟 露3層內褲登記參選",http://udn.com/NEWS/NATIONAL/NATS5/8916281.shtml,"【聯合報╱記者游文寶／桃園報導】 2014.09.05 03:40 am http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/8916281-3536832.jpg?sn=14098591642481 綠黨提名桃園市長參選人呂東杰（後排左二）今天將前往登記，他和登記的市議員參選人相互道賀，後排由左依序是王浩宇、羅岳峰、湯淋翔。 記者游文寶／攝影 首屆桃園市長選舉昨天爆出新的角逐人選，前桃園縣長許新枝的弟弟許睿智，昨天登記時突然脫下外褲，露出3層不同顏色的內褲，讓現場工作人員嚇了一跳。昨天僅有5人登記市議員，預計今天最後一天將會大爆滿。首屆桃園直轄市長選舉，除了藍綠兩黨重量級參選人外，昨天出現第3、4人登記，住在平鎮市的陳瑞東，昨天下午到桃園市選委會要求登記桃園市長，選務人員告之要繳交200萬元保證金，但是他沒有帶錢，選委會當面表示依選罷法規定，表件及保證金是必備物件，缺一無法受理。 陳瑞東不滿揚言提告，也要向中選會申訴，並到監察院彈劾選務人員，選務人員雖解釋說明，他仍無法接受，悻悻然離去。 下午將近5點，76歲的許睿智出現在桃園市選委會，由於他事先已經領表，各項表件已準備妥當，由於他是前桃園縣長許新枝的親弟弟，他的登記，立刻引起大家注意。 許睿智在登記時，雖然已經備妥200萬元現金本票，但他還是從褲袋內掏出20萬元現金擺在桌上，他請選務人員幫他拍照留念，突然將外褲脫掉，就像剝洋蔥一樣，連續翻出3件不同顏色的內褲，還對著記者說：「你看！你看，有黃的、有紅的。」他未對「舉止」做說明，選務人員面面相覷。 許睿智堅持在政見欄用簡體字和規定不符，他一度拒絕選務人員更改，後來才決定不為難工作人員，同意改成繁體字。「我哥哥不知我參選。」許睿智說完後當場寫下參選聲明，內容為「擇定於9月6日於桃園市宏昌六街68號，召開參戰（選）說明會」。 昨天市議員僅5人登記，分別是第一選區（桃園市）：王信涵（無）、羅岳峰（綠黨）。第三選區（八德區）：賴維哲（無）。第八選區（平鎮區）：黃國華（台灣建國黨）。第十二選區（觀音區）：廖薛文（無） http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/8916281-3536832.jpg?sn=14098591642481"
"2014-09-06 08:39:44","〈北部〉3將爭桃園市長 143人搶60席議員",http://news.ltn.com.tw/news/local/paper/810876,"〔記者謝武雄、邱奕統、李容萍、周敏鴻、鄭淑婷／桃園報導〕第一屆桃園市長、市議員、里長、復興區長、區民代表選舉登記昨截止，市長共有三人登記，市議員有一四三人搶六十個席次，里長應選四九五人，有九百四十九人參選；復興區長選舉有四人登記，復興區民代表應選十席，有二十人登記。 昨天是登記最後一天，綠黨提名參選市長的呂東杰，因為湊不出兩百萬元保證金而放棄參選；轉換跑道的桃園市長蘇家明請出土地公、土地婆人偶大打政績牌，中壢市長魯明哲、八德市長何正森也趕搭登記的末班車。 此外，前立委邱創良和女兒邱伶樺同時登記在大溪、復興選區參選市議員，也是市議員選舉在同一選區參選的父女檔。 登記參選名單如下： 市長： 鄭文燦（民進黨、以下簡稱民）、吳志揚（國民黨、以下簡稱國）、許睿智（無黨籍）。 市議員： 桃園區（應選11席、25人登記）：黃婉如（國）、陳宗義（民）、詹江村（國）、邱素芬（民）、洪文璋（無）、廖輝星（民）、林國政（親民黨，以下簡稱親）、黃智銘（民）、黃哲鍾（無黨團結聯盟）、萬美玲（國）、黃景熙（民）、陳美梅（國）、楊添丁（無）、林政賢（國）、張勝豐（新黨，以下簡稱新）、范綱祥（民）、李光達（台聯）、王信涵（無）、羅岳峰（綠黨）、蘇家明（國）、黃莅程（無）、李曉鐘（國）、簡梓倡（無）、史碩仁（無）、賀光卍（人民民主陣線）。 龜山區（應選4席、7人登記）：陳志謀（民）、林俐玲（民）、林正峰（國）、王家一（無）、李雲強（國）、李麗珠（國）、許森能（無）。 八德區（應選5席、14人登記）：劉茂群（國）、呂林小鳳（民）、蔡永芳（民）、趙正宇（無）、鄭銀福（無）、林玉娟（無）、王國棟（國）、張文瑜（無）、彭少康（新）、陳松福（無）、賴維哲（無）、呂淑真（國）、何正森（國）、鍾孝彥（無）。 蘆竹區（應選4席、8人登記）：吳寶玉（無）、陳麗莉（國）、張桂綿（國）、許清順（民）、郭麗華（民）、袁慧心（新）、李訓求（國）、劉勝全（無）。 大園區（應選2席、3人登記）：游吾和（民）、徐其萬（國）、王淳長（無）。 大溪、復興區（應選3席、10人登記）：：黃智信（民）、曾慶章（民）、陳治文（民）、楊朝偉（國）、李柏坊（國）、邱秀芬（民）、李洋宇（無）、張振源（無）、邱創良（無）、邱伶樺（無）。 中壢區（應選10席、22人登記）：彭俊豪（民）、梁為超（國）、邱奕勝（國）、謝偉孝（無）、徐景文（民）、賴立竹（親）、劉威德（無）、黃傅淑香（民）、袁明星（民）、劉安祺（無）、葉鄭秀蘋（無）、吳正群（新）、彭秀涵（無）、沐平波（國）、王浩宇（綠黨）、葉明月（國）、劉曾玉春（無）、魯明哲（國）、黃治東（台聯）、張運炳（無）、梁新武（無）、蔣中千（無黨團結聯盟）。 平鎮區（應選6席、19人登記）：莊訓基（親）、黃李月琴（無）、陳志偉（民）、黃敬平（國）、莊玉光（無）、劉邦鉉（無）、謝彰文（國）、林德忠（無）、劉仁照（民）、舒翠玲（國）、楊家俍（民）、陳萬得（國）、黃國華（台灣建國黨）、 湯琳翔（綠黨）、王珮毓（無）、羅文欽（無）、莊玉輝（無）、陳章程（無）、張若彤（無）。 楊梅區（應選4席、8人登記）：陳秀玲（無）、陳賴素美（民）、周玉琴（國）、李家興（國）、張火爐（民）、林羅春（無）、彭基原（無）、姜水浪（台灣主義黨）。 龍潭區（應選3席、9人登記）：張肇良（民）、黃榮煥（無）、廖威森（無）、徐玉樹（國）、羅銀珍（無）、劉熒隆（無）、林鴻斌（無）、閻中傑（國）、游良福（無）。 新屋區（應選1席、2人登記）：陳睿生（民）、邱佳亮（無）。 觀音區（應選2席、4人登記）：郭榮宗（民）、吳宗憲（國）、歐炳辰（無）、廖薛文（無）。 平地原住民（應選3席、8人登記）：林志強（無）、王仙蓮（國）、吳春芳（國）、洪國彰（無）、林金來（無）、林永財（無）、楊進福（國）、林景騰（無）。 山地原住民（應選2席、4人登記）：陳瑛（國）、林信義（國）、邱志成（無）蘇志強（無）。"
"2014-09-07 00:30:20",2014桃園選舉登記確定　3人角逐市長143人選議員,http://news.cts.com.tw/nownews/society/201409/201409061497112.html,"103年桃園市地方公職人員選舉候選人登記5日下午5時30分截止，桃園升格首屆市長選舉共3位候選人完成登記，市議員共143位候選人完成登記，選委會將於10月21日前審定候選人名單，並通知號次抽籤。 登記名單如下： 桃園市第一屆市長，鄭文燦(民主進步黨)、吳志揚 (中國國民黨)、許睿智(無)。 桃園市市議員，第1選區(桃園區)應選11席，共25人登記：黃婉如(中國國民黨)、陳宗義(民主進步黨)、詹江村(中國國民黨)、邱素芬(民主進步黨)、洪文璋(無)、廖輝星(民主進步黨)、林國政(親民黨)、黃智銘(民主進步黨)、黃哲鍾(無黨團結聯盟)、萬美玲(中國國民黨)、黃景熙(民主進步黨)、陳美梅(中國國民黨)、楊添丁(無)、林政賢(中國國民黨)、張勝豐(新黨)、范綱祥(民主進步黨)、李光達(台灣團結聯盟)、王信涵(無)、羅岳峰(綠黨)、蘇家明(中國國民黨)、黃莅程(無)、李曉鐘(中國國民黨)、簡梓倡(無)、史碩仁(無)、賀光卍(人民民主陣線)。 第2選區(龜山區)應選4席，共7人登記：陳志謀(民主進步黨)、林俐玲(民主進步黨)、林正峰(中國國民黨)、王家一(無)、李雲強(中國國民黨)、李麗珠(中國國民黨)、許森能(無)。 第3選區(八德區)應選5席，共14人登記：劉茂羣(中國國民黨)、呂林小鳳(民主進步黨)、蔡永芳(民主進步黨)、趙正宇(無)、鄭銀福(無)、林玉娟(無)、王國棟(中國國民黨)、張文瑜(無)、彭少康(新黨)、陳松福(無)、賴維哲(無)、呂淑真(中國國民黨)、何正森(中國國民黨)、鍾孝彥(無)。 第4選區(蘆竹區)應選4席，共8人登記：吳寶玉(無)、陳麗莉(中國國民黨)、張桂綿(中國國民黨)、許清順(民主進步黨)、郭麗華(民主進步黨)、袁慧心(新黨)、李訓求(中國國民黨)、劉勝全(無)。 第5選區(大園區)應選2席，共3人登記：游吾和(民主進步黨)、徐其萬(中國國民黨)、王淳長(無)。 第6選區(大溪區、復興區)應選3席，共10人登記：黃智信(民主進步黨)、曾慶章(民主進步黨)、陳治文(民主進步黨)、楊朝偉(中國國民黨)、李柏坊(中國國民黨)、邱秀芬(民主進步黨)、李洋宇(無)、張振源(無)、邱創良(無)、邱伶樺(無)。 第7選區(中壢區)應選10席：共22人登記：彭俊豪(民主進步黨)、梁為超(中國國民黨)、邱奕勝(中國國民黨)、謝偉孝(無)、徐景文(民主進步黨)、賴立竹(親民黨)、劉威德(無)、黃傅淑香(民主進步黨)、袁明星(民主進步黨)、劉安祺(無)、葉鄭秀蘋(無)、吳正群(新黨)、彭秀涵(無)、沐平波(中國國民黨)、王浩宇(綠黨)、葉明月(中國國民黨)、劉曾玉春(無)、魯明哲(中國國民黨)、黃治東(台灣團結聯盟)、張運炳(無)、梁新武(無)、蔣中千(無黨團結聯盟)。 第8選區(平鎮區) 應選6席，共19人登記：莊訓基(親民黨)、黃李月琴(無)、陳志偉(民主進步黨)、黃敬平(中國國民黨)、莊玉光(無)、劉邦鉉(無)、謝彰文(中國國民黨)、林德忠(無)、劉仁照(民主進步黨)、舒翠玲(中國國民黨)、楊家俍(民主進步黨)、陳萬得(中國國民黨)、黃國華(臺灣建國黨)、湯琳翔(綠黨)、王珮毓(無)、羅文欽(無)、莊玉輝(無)、陳章程(無)、張若彤(無)。 第9選區(楊梅區) 應選4席，共8人登記：陳秀玲(無)、李家興(中國國民黨)、陳賴素美(民主進步黨)、周玉琴(中國國民黨)、張火爐(民主進步黨)、林羅春(無)、彭基原(無)、姜水浪(台灣主義黨)。 第10選區(龍潭區) 應選3席，共9人登記：張肇良(民主進步黨)、黃榮煥(無)、廖威森(無)、徐玉樹(中國國民黨)、羅銀珍(無)、劉熒隆(無)、林鴻斌(無)、閻中傑(中國國民黨)、游良福(無)。 第11選區(新屋區) 應選1席，共2人登記：陳睿生(民主進步黨)、邱佳亮(無)。 第12選區(觀音區) 應選2席，共4人登記：郭榮宗(民主進步黨)、吳宗憲(中國國民黨)、歐炳辰(無)、廖薛文(無)。 第13選區(桃園市之平地原住民) 應選3席，共8人登記：林志強(無)、王仙蓮(中國國民黨)、吳春芳(中國國民黨)、洪國彰(無)、林金來(無)、林永財(無)、楊進福(中國國民黨)、林景騰(無)。 第14選區(桃園市之山地原住民) 應選2席，共4人登記：陳瑛(中國國民黨)、林信義(中國國民黨)、邱志成(無)、蘇志強(無)。"
"2014-09-08 04:59:53","桃園中壢區議員戰 魯明哲超級吸票",http://udn.com/NEWS/DOMESTIC/DOM3/8921486.shtml,"【聯合報╱記者呂筱蟬／中壢報導】 2014.09.08 04:50 am 桃園市議員第7選區─中壢區，範圍相當於現在的中壢市，應選名額10席與改制前相當，有22人登記參選，屬於選情極激烈的一級戰區。 現任10位議員基層實力雄厚，全部都要拚連任，國民黨提名5人，其中包含議長邱奕勝、中壢市長魯明哲；民進黨則提名4人，其中有前立委彭添富之子彭俊豪，打出年輕世代牌也被看好。 桃園縣議會議長邱奕勝因二審被判刑而未參加國民黨初選，國民黨原應提名5席，但邱奕勝的官司未定讞，國民黨預留迴旋空間，技巧性提名4席。邱奕勝在市議登記截止日確認最高法院發回更審，取得政黨推薦書，因此由無黨籍改為國民黨籍參選，對邱奕勝是一大利多。 魯明哲挾帶政績牌，在國民黨初選時以超過6成超高支持率，遙遙領先同黨參選人，被視為這次市議員選舉中的「超級吸票機」，國民黨桃園縣黨部主委許福明認為，其餘的國民黨參選人個個經營地方已久，有相當的基礎，除了各自一定要更加努力把票衝出來外，還要加強開拓中間選民、年輕世代的新票源。 他說，這次中壢區市議員選舉，提名的黨員同志得票高低不能差距太大，在如此激烈的選戰中，黨部一定會集中火力幫助相對後段班的參選人，力求選票平均，全數當選，「每個人都有信心，但不能掉以輕心」。 地方人士則認為，因為魯明哲參選排擠國民黨其他參選人選票，民進黨參選人在這次選戰中相對好選，現任的徐景文、黃傅淑香在地耕耘已久，另彭俊豪在父親彭添富支援下，地方上藍、綠場合活動都不缺席，勤勞度讓人刮目相看，曝光率相當高。 另外有多位的市民代表轉戰市議員選舉，值得矚目的還有代表綠黨參選的臉書「我是中壢人」團長王浩宇，是否能將網路超高人氣化作實際選票支持，有待檢驗。"
"2014-09-09 09:39:13",不靠爸靠媽　2大臉書團長選議員,http://www.appledaily.com.tw/realtimenews/article/politics/20140909/466100/%E4%B8%8D%E9%9D%A0%E7%88%B8%E9%9D%A0%E5%AA%BD%E3%80%802%E5%A4%A7%E8%87%89%E6%9B%B8%E5%9C%98%E9%95%B7%E9%81%B8%E8%AD%B0%E5%93%A1,"沒背景、沒顯赫的家世，政治素人也想投入議員選戰，從網路臉書粉絲團「我住新竹市」、「我是中壢人」2名團長，因從粉絲團服務看見社會問題，決定透過參政改變。  今日出版的《聯合報》報導，「我住新竹市」團長楊志翔、「我是中壢人」團長王浩宇分別投入新竹市東區、桃園中壢市議員選舉，他們均參與太陽花學運，認為青年關心政治意願提高，也是網路高度使用者，他們擅長透過網路傳遞議題和理念，認為這是他們的機會與優勢。  楊志翔(25歲)從小父母離異，曾住過寄養家庭，培養他的韌性與獨立性格，他說「我絕對不是靠爸、靠媽族」。2人要從網路走向參政，要打一場屬於網路世代的選戰。（陳亮諭／綜合報導）                      http:\/\/twimg.edgesuite.net\/images\/ReNews\/20140909\/420_9914f424e1ed9bdee685689ec655a480.jpg                                                                   【臉團】：臉書熱門粉絲團最新動態大集合  【蘋論陣線】：最新評論及獨立媒體每日總覽  有話要說 投稿「即時論壇」   onlineopinions@appledaily.com.tw"
"2014-09-09 03:29:48","政治素人崛起 臉書團長選議員",http://udn.com/NEWS/NATIONAL/NATS4/8923252.shtml,"【聯合報╱記者王慧瑛／新竹報導】 2014.09.09 03:25 am http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/8923252-3540394.jpg?sn=14102039956391 臉書粉絲團「我住新竹市」團長楊志翔（右）、「我是中壢人」團長王浩宇都投入本屆議員選戰，兩人相互打氣。 記者王慧瑛／攝影 網路世代，從網路崛起的政治素人紛紛投入選戰！臉書粉絲團「我住新竹市」團長楊志翔、「我是中壢人」團長王浩宇分別投入新竹市東區、桃園中壢市議員選舉，從網路服務累積能量和知名度，並從粉絲團服務看見社會問題，決定透過參政來改變。 楊志翔、王浩宇都是七年級後段班生，都參與太陽花學運，他們認為，學運後，青年關心政治意願提高，投票率會增加，青年族群是網路高度使用者，他們擅長透過網路傳遞議題和理念，正是他們的機會。 楊志翔今年25歲，師大人類發展與家庭學系畢業，目前就讀中央大學文化研究所。 楊志翔從小父母離異，童年生活比一般孩子辛苦，還曾住過寄養家庭，因此培養他的韌性與獨立性格，他說「我絕對不是靠爸、靠媽族」。 大一開始參與社會運動，關注性別人權、反核能、反媒體壟斷等議題，到最近的太陽花學運，他無役不與，他說，參與社運培養他的思考能力和膽識。 「我住新竹市」粉絲數有8萬餘人，楊擔任團長一年，他說，粉絲團服務很多元，包括協尋家人或寵物、處理陳情案件、扶助弱勢或法律諮詢等，他說，每一位協助轉發的粉絲者都是正義天使。 經營粉絲團讓他發現許多問題，決定透過參政促成改變，「拒絕參與政治的懲罰之一，就是被糟糕的人統治」。 為節省支出，文宣由志工夥伴設計，投入選戰迄今，最大一筆費用是花1萬1000元買音響，要在街頭開講使用；楊志翔、王浩宇從網路走向參政，要打一場屬於網路世代的選戰。 http:\/\/uc.udn.com.tw\/NEWS\/MEDIA\/8923252-3540394.jpg?sn=14102039956391"
